Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","438","Liechtenstein","6110","Value US$","22008","Gross Domestic Product","2017","2017","million USD","6474.31091","X","Figure from international organizations",""
"MK","Macro Indicators","438","Liechtenstein","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","170875.739925","X","Figure from international organizations",""
"MK","Macro Indicators","438","Liechtenstein","6110","Value US$","22008","Gross Domestic Product","2018","2018","million USD","6692.618411","X","Figure from international organizations",""
"MK","Macro Indicators","438","Liechtenstein","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","175286.619287","X","Figure from international organizations",""
"MK","Macro Indicators","438","Liechtenstein","6110","Value US$","22008","Gross Domestic Product","2019","2019","million USD","6426.980979","X","Figure from international organizations",""
"MK","Macro Indicators","438","Liechtenstein","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","167012.654722","X","Figure from international organizations",""
"MK","Macro Indicators","438","Liechtenstein","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","6114.982114","X","Figure from international organizations",""
"MK","Macro Indicators","438","Liechtenstein","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","157781.559346","X","Figure from international organizations",""
"MK","Macro Indicators","438","Liechtenstein","6110","Value US$","22008","Gross Domestic Product","2021","2021","million USD","6607.749611","X","Figure from international organizations",""
"MK","Macro Indicators","438","Liechtenstein","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","169260.216988","X","Figure from international organizations",""
"MK","Macro Indicators","438","Liechtenstein","6110","Value US$","22008","Gross Domestic Product","2022","2022","million USD","6421.652692","F","Forecast value",""
"MK","Macro Indicators","438","Liechtenstein","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","163288.648816","E","Estimated value",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","1990","1990","million USD","10234.676","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","1990","1990","USD","2703.404549","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","1991","1991","million USD","9980.258448","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","1991","1991","USD","2630.936014","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","1992","1992","million USD","8037.647737","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","1992","1992","USD","2117.54322","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","1993","1993","million USD","6892.993902","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","1993","1993","USD","1819.438553","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","1994","1994","million USD","6352.640053","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","1994","1994","USD","1684.846621","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","1995","1995","million USD","6699.238229","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","1995","1995","USD","1787.766452","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","1996","1996","million USD","8382.663817","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","1996","1996","USD","2252.180083","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","1997","1997","million USD","10118.80589","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","1997","1997","USD","2738.590177","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","1998","1998","million USD","11239.74101","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","1998","1998","USD","3066.351206","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","1999","1999","million USD","10971.77266","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","1999","1999","USD","3019.246488","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","2000","2000","million USD","11524.97509","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2000","2000","USD","3201.704808","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","2001","2001","million USD","12237.59848","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2001","2001","USD","3437.390554","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","2002","2002","million USD","14256.82534","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2002","2002","USD","4055.074064","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","2003","2003","million USD","18781.97009","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2003","2003","USD","5413.178494","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","2004","2004","million USD","22624.27593","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2004","2004","USD","6610.277398","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","2005","2005","million USD","26113.49146","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2005","2005","USD","7740.695425","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","2006","2006","million USD","30176.02237","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2006","2006","USD","9081.143511","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","2007","2007","million USD","39691.30431","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2007","2007","USD","12129.044734","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","2008","2008","million USD","47842.63519","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2008","2008","USD","14837.787378","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","2009","2009","million USD","37386.78227","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2009","2009","USD","11755.079115","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","2010","2010","million USD","37138.46473","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","11831.232857","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","2011","2011","million USD","43582.24887","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","14059.706107","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","2012","2012","million USD","42943.44216","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","14018.498809","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","2013","2013","million USD","46514.47118","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","15360.491429","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","2014","2014","million USD","48574.53194","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","16218.936869","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","2015","2015","million USD","41418.87298","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","13975.086749","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","2016","2016","million USD","43018.08724","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","14663.55904","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","2017","2017","million USD","47758.73693","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","16443.298019","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","2018","2018","million USD","53751.41141","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","18688.810585","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","2019","2019","million USD","54751.51009","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","19217.239403","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","56846.6229","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","20156.468483","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","2021","2021","million USD","66445.25659","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","23844.125651","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22008","Gross Domestic Product","2022","2022","million USD","67686.34826","F","Forecast value",""
"MK","Macro Indicators","440","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","24612.725295","E","Estimated value",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1970","1970","million USD","1457.806532","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1970","1970","USD","4295.980256","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1971","1971","million USD","1518.835231","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1971","1971","USD","4441.415298","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1972","1972","million USD","1901.709535","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1972","1972","USD","5495.01569","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1973","1973","million USD","2609.869868","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1973","1973","USD","7474.153798","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1974","1974","million USD","3183.694938","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1974","1974","USD","9060.366314","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1975","1975","million USD","3123.245878","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1975","1975","USD","8831.0606","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1976","1976","million USD","3423.596639","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1976","1976","USD","9619.843937","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1977","1977","million USD","3789.242159","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1977","1977","USD","10576.587179","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1978","1978","million USD","4718.731048","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1978","1978","USD","13068.779231","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1979","1979","million USD","5517.052787","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1979","1979","USD","15201.34016","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1980","1980","million USD","6019.955121","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1980","1980","USD","16550.114287","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1981","1981","million USD","5053.610531","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1981","1981","USD","13865.527847","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1982","1982","million USD","4602.15436","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1982","1982","USD","12607.951236","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1983","1983","million USD","4524.143125","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1983","1983","USD","12379.988849","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1984","1984","million USD","4438.355309","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1984","1984","USD","12133.980652","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1985","1985","million USD","4577.080629","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1985","1985","USD","12489.782487","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1986","1986","million USD","6685.66821","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1986","1986","USD","18159.187902","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1987","1987","million USD","8321.012342","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1987","1987","USD","22457.296767","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1988","1988","million USD","9418.548369","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1988","1988","USD","25221.588854","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1989","1989","million USD","10037.67769","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1989","1989","USD","26628.742058","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1990","1990","million USD","12778.6615","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1990","1990","USD","33516.306158","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1991","1991","million USD","13834.00718","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1991","1991","USD","35802.388671","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1992","1992","million USD","15519.37857","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1992","1992","USD","39639.193724","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1993","1993","million USD","15925.0505","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1993","1993","USD","40144.11629","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1994","1994","million USD","17702.54786","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1994","1994","USD","44031.478872","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1995","1995","million USD","20853.36426","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1995","1995","USD","51156.952323","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1996","1996","million USD","20894.88268","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1996","1996","USD","50568.203155","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1997","1997","million USD","19563.58059","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1997","1997","USD","46756.850537","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1998","1998","million USD","20149.60991","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1998","1998","USD","47570.459731","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","1999","1999","million USD","21891.28691","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","1999","1999","USD","50987.16175","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","2000","2000","million USD","21177.45472","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2000","2000","USD","48613.62153","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","2001","2001","million USD","21368.83697","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2001","2001","USD","48427.959139","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","2002","2002","million USD","23538.70855","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2002","2002","USD","52787.670577","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","2003","2003","million USD","29600.76257","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2003","2003","USD","65582.578902","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","2004","2004","million USD","35002.00158","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2004","2004","USD","76458.975727","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","2005","2005","million USD","37657.29742","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2005","2005","USD","81007.824764","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","2006","2006","million USD","42872.0291","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2006","2006","USD","90752.891804","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","2007","2007","million USD","51519.25955","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2007","2007","USD","107361.315091","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","2008","2008","million USD","58607.06181","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2008","2008","USD","119940.368189","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","2009","2009","million USD","54248.94523","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2009","2009","USD","108962.506588","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","2010","2010","million USD","56159.19276","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","110752.347329","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","2011","2011","million USD","61615.545","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","118901.643362","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","2012","2012","million USD","59779.80278","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","112667.721063","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","2013","2013","million USD","65184.74472","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","120030.980986","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","2014","2014","million USD","68713.29439","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","123569.726761","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","2015","2015","million USD","60047.43068","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","105455.895737","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","2016","2016","million USD","62174.65037","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","106581.887011","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","2017","2017","million USD","65712.18034","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","110203.008202","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","2018","2018","million USD","71000.35976","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","116793.619745","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","2019","2019","million USD","69825.64185","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","112626.907704","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","73992.59129","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","117374.220597","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","2021","2021","million USD","85506.24383","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","133745.401496","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22008","Gross Domestic Product","2022","2022","million USD","81738.0695","F","Forecast value",""
"MK","Macro Indicators","442","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","126217.102713","E","Estimated value",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1970","1970","million USD","1052.455079","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1970","1970","USD","158.508215","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1971","1971","million USD","1137.955987","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1971","1971","USD","166.35672","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1972","1972","million USD","1300.600232","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1972","1972","USD","184.453784","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1973","1973","million USD","1602.07548","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1973","1973","USD","220.411674","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1974","1974","million USD","1815.059655","X","Figure from international organizations",""
