Country Code,Country,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
"122","Lesotho","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2002","2002","","0.990000","AS"
"122","Lesotho","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2003","2003","","1.020000","AS"
"122","Lesotho","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2004","2004","","1.090000","AS"
"122","Lesotho","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2005","2005","","1.180000","AS"
"122","Lesotho","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2006","2006","","1.370000","AS"
"122","Lesotho","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","1.440000","AS"
"122","Lesotho","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","1.290000","AS"
"122","Lesotho","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","1.280000","AS"
"122","Lesotho","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","0.730000","AS"
"122","Lesotho","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","0.750000","AS"
"122","Lesotho","23045","Agriculture research spending","6084","2011 PPP$","2000","2000","I$","2.600000","AS"
"122","Lesotho","23045","Agriculture research spending","6084","2011 PPP$","2001","2001","I$","2.800000","AS"
"122","Lesotho","23045","Agriculture research spending","6084","2011 PPP$","2002","2002","I$","2.900000","AS"
"122","Lesotho","23045","Agriculture research spending","6084","2011 PPP$","2003","2003","I$","3.100000","AS"
"122","Lesotho","23045","Agriculture research spending","6084","2011 PPP$","2004","2004","I$","3.300000","AS"
"122","Lesotho","23045","Agriculture research spending","6084","2011 PPP$","2005","2005","I$","3.400000","AS"
"122","Lesotho","23045","Agriculture research spending","6084","2011 PPP$","2006","2006","I$","3.700000","AS"
"122","Lesotho","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","3.900000","AS"
"122","Lesotho","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","3.800000","AS"
"122","Lesotho","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","3.800000","AS"
"122","Lesotho","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","2.600000","AS"
"122","Lesotho","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","2.500000","AS"
"123","Liberia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","0.390000","AS"
"123","Liberia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","0.520000","AS"
"123","Liberia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","0.510000","AS"
"123","Liberia","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","5.600000","AS"
"123","Liberia","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","6.400000","AS"
"123","Liberia","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","6.700000","AS"
"129","Madagascar","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2000","2000","","0.230000","AS"
"129","Madagascar","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2001","2001","","0.230000","AS"
"129","Madagascar","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2002","2002","","0.190000","AS"
"129","Madagascar","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2003","2003","","0.240000","AS"
"129","Madagascar","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2004","2004","","0.250000","AS"
"129","Madagascar","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2005","2005","","0.250000","AS"
"129","Madagascar","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2006","2006","","0.240000","AS"
"129","Madagascar","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","0.250000","AS"
"129","Madagascar","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","0.250000","AS"
"129","Madagascar","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","0.190000","AS"
"129","Madagascar","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","0.160000","AS"
"129","Madagascar","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","0.160000","AS"
"129","Madagascar","23045","Agriculture research spending","6084","2011 PPP$","2000","2000","I$","13.900000","AS"
"129","Madagascar","23045","Agriculture research spending","6084","2011 PPP$","2001","2001","I$","14.600000","AS"
"129","Madagascar","23045","Agriculture research spending","6084","2011 PPP$","2002","2002","I$","12.100000","AS"
"129","Madagascar","23045","Agriculture research spending","6084","2011 PPP$","2003","2003","I$","15.000000","AS"
"129","Madagascar","23045","Agriculture research spending","6084","2011 PPP$","2004","2004","I$","16.100000","AS"
"129","Madagascar","23045","Agriculture research spending","6084","2011 PPP$","2005","2005","I$","16.300000","AS"
"129","Madagascar","23045","Agriculture research spending","6084","2011 PPP$","2006","2006","I$","16.400000","AS"
"129","Madagascar","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","16.300000","AS"
"129","Madagascar","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","17.100000","AS"
"129","Madagascar","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","14.800000","AS"
"129","Madagascar","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","12.000000","AS"
"129","Madagascar","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","12.500000","AS"
"130","Malawi","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2000","2000","","0.890000","AS"
"130","Malawi","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2001","2001","","1.000000","AS"
"130","Malawi","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2002","2002","","0.810000","AS"
"130","Malawi","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2003","2003","","0.680000","AS"
"130","Malawi","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2004","2004","","0.730000","AS"
"130","Malawi","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2005","2005","","0.770000","AS"
"130","Malawi","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2006","2006","","0.690000","AS"
"130","Malawi","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","0.670000","AS"
"130","Malawi","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","0.580000","AS"
"130","Malawi","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","0.810000","AS"
"130","Malawi","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","0.910000","AS"
"130","Malawi","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","1.030000","AS"
"130","Malawi","23045","Agriculture research spending","6084","2011 PPP$","2000","2000","I$","22.700000","AS"
"130","Malawi","23045","Agriculture research spending","6084","2011 PPP$","2001","2001","I$","24.000000","AS"
"130","Malawi","23045","Agriculture research spending","6084","2011 PPP$","2002","2002","I$","19.400000","AS"
"130","Malawi","23045","Agriculture research spending","6084","2011 PPP$","2003","2003","I$","16.400000","AS"
"130","Malawi","23045","Agriculture research spending","6084","2011 PPP$","2004","2004","I$","17.700000","AS"
"130","Malawi","23045","Agriculture research spending","6084","2011 PPP$","2005","2005","I$","17.900000","AS"
"130","Malawi","23045","Agriculture research spending","6084","2011 PPP$","2006","2006","I$","15.800000","AS"
"130","Malawi","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","17.000000","AS"
"130","Malawi","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","15.500000","AS"
"130","Malawi","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","24.500000","AS"
"130","Malawi","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","27.600000","AS"
"130","Malawi","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","32.600000","AS"
"131","Malaysia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2000","2000","","1.560000","AS"
"131","Malaysia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2001","2001","","1.780000","AS"
"131","Malaysia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2002","2002","","1.920000","AS"
"131","Malaysia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2003","2003","","1.620000","AS"
"131","Malaysia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2004","2004","","1.570000","AS"
"131","Malaysia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2005","2005","","1.450000","AS"
"131","Malaysia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2006","2006","","1.280000","AS"
"131","Malaysia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","1.040000","AS"
"131","Malaysia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","1.040000","AS"
"131","Malaysia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","1.260000","AS"
"131","Malaysia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","0.990000","AS"
"131","Malaysia","23045","Agriculture research spending","6084","2011 PPP$","2000","2000","I$","494.600000","AS"
"131","Malaysia","23045","Agriculture research spending","6084","2011 PPP$","2001","2001","I$","526.200000","AS"
"131","Malaysia","23045","Agriculture research spending","6084","2011 PPP$","2002","2002","I$","670.400000","AS"
"131","Malaysia","23045","Agriculture research spending","6084","2011 PPP$","2003","2003","I$","619.300000","AS"
"131","Malaysia","23045","Agriculture research spending","6084","2011 PPP$","2004","2004","I$","642.200000","AS"
"131","Malaysia","23045","Agriculture research spending","6084","2011 PPP$","2005","2005","I$","556.600000","AS"
"131","Malaysia","23045","Agriculture research spending","6084","2011 PPP$","2006","2006","I$","540.000000","AS"
"131","Malaysia","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","538.700000","AS"
"131","Malaysia","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","563.500000","AS"
"131","Malaysia","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","625.400000","AS"
"131","Malaysia","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","592.300000","AS"
"133","Mali","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2000","2000","","1.000000","AS"
"133","Mali","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2001","2001","","1.040000","AS"
"133","Mali","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2002","2002","","0.900000","AS"
"133","Mali","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2003","2003","","0.580000","AS"
"133","Mali","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2004","2004","","0.970000","AS"
"133","Mali","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2005","2005","","0.710000","AS"
"133","Mali","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2006","2006","","0.610000","AS"
"133","Mali","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","0.660000","AS"
"133","Mali","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","0.510000","AS"
"133","Mali","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","0.590000","AS"
"133","Mali","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","0.580000","AS"
"133","Mali","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","0.610000","AS"
"133","Mali","23045","Agriculture research spending","6084","2011 PPP$","2000","2000","I$","50.400000","AS"
"133","Mali","23045","Agriculture research spending","6084","2011 PPP$","2001","2001","I$","52.900000","AS"
"133","Mali","23045","Agriculture research spending","6084","2011 PPP$","2002","2002","I$","44.200000","AS"
"133","Mali","23045","Agriculture research spending","6084","2011 PPP$","2003","2003","I$","33.900000","AS"
"133","Mali","23045","Agriculture research spending","6084","2011 PPP$","2004","2004","I$","54.200000","AS"
"133","Mali","23045","Agriculture research spending","6084","2011 PPP$","2005","2005","I$","42.200000","AS"
"133","Mali","23045","Agriculture research spending","6084","2011 PPP$","2006","2006","I$","38.300000","AS"
"133","Mali","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","42.300000","AS"
"133","Mali","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","38.400000","AS"
"133","Mali","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","45.700000","AS"
"133","Mali","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","49.100000","AS"
"133","Mali","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","51.100000","AS"
"136","Mauritania","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2001","2001","","0.620000","AS"
"136","Mauritania","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2002","2002","","1.380000","AS"
"136","Mauritania","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2003","2003","","1.220000","AS"
"136","Mauritania","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2004","2004","","1.250000","AS"
"136","Mauritania","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2005","2005","","0.880000","AS"
"136","Mauritania","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2006","2006","","1.290000","AS"
"136","Mauritania","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","1.300000","AS"
"136","Mauritania","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","0.600000","AS"
"136","Mauritania","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","0.820000","AS"
"136","Mauritania","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","0.790000","AS"
"136","Mauritania","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","0.860000","AS"
"136","Mauritania","23045","Agriculture research spending","6084","2011 PPP$","2001","2001","I$","10.300000","AS"
"136","Mauritania","23045","Agriculture research spending","6084","2011 PPP$","2002","2002","I$","22.400000","AS"
"136","Mauritania","23045","Agriculture research spending","6084","2011 PPP$","2003","2003","I$","22.100000","AS"
"136","Mauritania","23045","Agriculture research spending","6084","2011 PPP$","2004","2004","I$","21.900000","AS"
"136","Mauritania","23045","Agriculture research spending","6084","2011 PPP$","2005","2005","I$","15.100000","AS"
"136","Mauritania","23045","Agriculture research spending","6084","2011 PPP$","2006","2006","I$","17.600000","AS"
"136","Mauritania","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","20.000000","AS"
"136","Mauritania","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","9.700000","AS"
"136","Mauritania","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","14.100000","AS"
"136","Mauritania","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","12.400000","AS"
"136","Mauritania","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","11.400000","AS"
"137","Mauritius","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2000","2000","","3.390000","AS"
"137","Mauritius","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2001","2001","","3.620000","AS"
"137","Mauritius","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2002","2002","","4.700000","AS"
"137","Mauritius","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2003","2003","","4.140000","AS"
"137","Mauritius","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2004","2004","","3.940000","AS"
"137","Mauritius","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2005","2005","","3.990000","AS"
"137","Mauritius","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2006","2006","","3.780000","AS"
"137","Mauritius","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","3.880000","AS"
"137","Mauritius","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","3.980000","AS"
"137","Mauritius","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","4.850000","AS"
"137","Mauritius","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","5.850000","AS"
"137","Mauritius","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","4.860000","AS"
"137","Mauritius","23045","Agriculture research spending","6084","2011 PPP$","2000","2000","I$","27.800000","AS"
"137","Mauritius","23045","Agriculture research spending","6084","2011 PPP$","2001","2001","I$","32.600000","AS"
"137","Mauritius","23045","Agriculture research spending","6084","2011 PPP$","2002","2002","I$","36.700000","AS"
"137","Mauritius","23045","Agriculture research spending","6084","2011 PPP$","2003","2003","I$","33.300000","AS"
"137","Mauritius","23045","Agriculture research spending","6084","2011 PPP$","2004","2004","I$","34.100000","AS"
"137","Mauritius","23045","Agriculture research spending","6084","2011 PPP$","2005","2005","I$","33.000000","AS"
"137","Mauritius","23045","Agriculture research spending","6084","2011 PPP$","2006","2006","I$","27.400000","AS"
"137","Mauritius","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","25.900000","AS"
"137","Mauritius","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","25.600000","AS"
"137","Mauritius","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","30.700000","AS"
"137","Mauritius","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","36.000000","AS"
"137","Mauritius","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","31.200000","AS"
"138","Mexico","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2000","2000","","1.030000","AS"
"138","Mexico","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2001","2001","","1.010000","AS"
"138","Mexico","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2002","2002","","1.070000","AS"
"138","Mexico","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2003","2003","","1.100000","AS"
"138","Mexico","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2004","2004","","1.080000","AS"
"138","Mexico","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2005","2005","","1.100000","AS"
"138","Mexico","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2006","2006","","1.130000","AS"
"138","Mexico","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","1.190000","AS"
"138","Mexico","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","1.120000","AS"
"138","Mexico","23045","Agriculture research spending","6084","2011 PPP$","2000","2000","I$","529.200000","AS"
"138","Mexico","23045","Agriculture research spending","6084","2011 PPP$","2001","2001","I$","531.000000","AS"
"138","Mexico","23045","Agriculture research spending","6084","2011 PPP$","2002","2002","I$","552.600000","AS"
"138","Mexico","23045","Agriculture research spending","6084","2011 PPP$","2003","2003","I$","575.800000","AS"
"138","Mexico","23045","Agriculture research spending","6084","2011 PPP$","2004","2004","I$","594.600000","AS"
"138","Mexico","23045","Agriculture research spending","6084","2011 PPP$","2005","2005","I$","588.800000","AS"
"138","Mexico","23045","Agriculture research spending","6084","2011 PPP$","2006","2006","I$","636.000000","AS"
"138","Mexico","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","682.000000","AS"
"138","Mexico","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","655.200000","AS"
"143","Morocco","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","0.490000","AS"
"143","Morocco","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","0.490000","AS"
"143","Morocco","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","0.430000","AS"
"143","Morocco","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2012","2012","","0.490000","AS"
"143","Morocco","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","142.900000","AS"
"143","Morocco","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","141.900000","AS"
"143","Morocco","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","134.100000","AS"
"143","Morocco","23045","Agriculture research spending","6084","2011 PPP$","2012","2012","I$","147.300000","AS"
"144","Mozambique","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2004","2004","","0.550000","AS"
"144","Mozambique","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2005","2005","","0.660000","AS"
"144","Mozambique","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2006","2006","","0.540000","AS"
"144","Mozambique","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","0.370000","AS"
"144","Mozambique","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","0.340000","AS"
"144","Mozambique","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","0.390000","AS"
"144","Mozambique","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","0.400000","AS"
"144","Mozambique","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","0.340000","AS"
"144","Mozambique","23045","Agriculture research spending","6084","2011 PPP$","2004","2004","I$","20.500000","AS"
"144","Mozambique","23045","Agriculture research spending","6084","2011 PPP$","2005","2005","I$","26.100000","AS"
"144","Mozambique","23045","Agriculture research spending","6084","2011 PPP$","2006","2006","I$","23.800000","AS"
"144","Mozambique","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","17.500000","AS"
"144","Mozambique","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","18.800000","AS"
"144","Mozambique","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","23.300000","AS"
"144","Mozambique","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","25.300000","AS"
"144","Mozambique","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","22.800000","AS"
"28","Myanmar","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2000","2000","","0.040000","AS"
"28","Myanmar","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2001","2001","","0.040000","AS"
"28","Myanmar","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2002","2002","","0.030000","AS"
"28","Myanmar","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2003","2003","","0.020000","AS"
"28","Myanmar","23045","Agriculture research spending","6084","2011 PPP$","2000","2000","I$","13.700000","AS"
"28","Myanmar","23045","Agriculture research spending","6084","2011 PPP$","2001","2001","I$","14.100000","AS"
"28","Myanmar","23045","Agriculture research spending","6084","2011 PPP$","2002","2002","I$","12.900000","AS"
"28","Myanmar","23045","Agriculture research spending","6084","2011 PPP$","2003","2003","I$","10.500000","AS"
"147","Namibia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2001","2001","","3.110000","AS"
"147","Namibia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2002","2002","","3.190000","AS"
"147","Namibia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2003","2003","","3.200000","AS"
"147","Namibia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2004","2004","","2.590000","AS"
"147","Namibia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2005","2005","","3.480000","AS"
"147","Namibia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2006","2006","","2.470000","AS"
"147","Namibia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","2.070000","AS"
"147","Namibia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","2.760000","AS"
"147","Namibia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","2.730000","AS"
"147","Namibia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","2.900000","AS"
"147","Namibia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","3.790000","AS"
"147","Namibia","23045","Agriculture research spending","6084","2011 PPP$","2001","2001","I$","35.500000","AS"
"147","Namibia","23045","Agriculture research spending","6084","2011 PPP$","2002","2002","I$","39.300000","AS"
"147","Namibia","23045","Agriculture research spending","6084","2011 PPP$","2003","2003","I$","41.800000","AS"
"147","Namibia","23045","Agriculture research spending","6084","2011 PPP$","2004","2004","I$","33.300000","AS"
"147","Namibia","23045","Agriculture research spending","6084","2011 PPP$","2005","2005","I$","53.400000","AS"
"147","Namibia","23045","Agriculture research spending","6084","2011 PPP$","2006","2006","I$","37.700000","AS"
"147","Namibia","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","29.900000","AS"
"147","Namibia","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","36.500000","AS"
"147","Namibia","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","39.000000","AS"
"147","Namibia","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","45.800000","AS"
"147","Namibia","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","60.400000","AS"
"149","Nepal","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2000","2000","","0.280000","AS"
"149","Nepal","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2001","2001","","0.400000","AS"
"149","Nepal","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2002","2002","","0.340000","AS"
"149","Nepal","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2003","2003","","0.220000","AS"
